Detailed activity log for 2025-09-06

          id     timestamp  category  duration                                                                                                                                                                                                                                                              window_title  synced        source  local_date
1718  188256  1.757137e+09    coding         3                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1719  188257  1.757137e+09    coding        17                                                                                                                                                                                                                                                                   command       1  RCR-PF3LV9TF  2025-09-06
1720  188258  1.757137e+09    coding         2                                                                                                                                                                                                                                               c:\windows\system32\cmd.exe       1  RCR-PF3LV9TF  2025-09-06
1721  188259  1.757137e+09    coding         6                                                                                                                                                                                                                                                                   command       1  RCR-PF3LV9TF  2025-09-06
1722  188260  1.757137e+09    coding         2                                                                                                                                                                                                                                               c:\windows\system32\cmd.exe       1  RCR-PF3LV9TF  2025-09-06
1723  188261  1.757137e+09    coding         7                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1724  188262  1.757137e+09    coding         9                                                                                                                                                                                                          untitled project - abbyy ocrengine.shell 16.3.1202.0 (x64 debug)       1  RCR-PF3LV9TF  2025-09-06
1725  188263  1.757137e+09    coding        15                                                                                                                                                                                                                                               c:\windows\system32\cmd.exe       1  RCR-PF3LV9TF  2025-09-06
1726  188264  1.757137e+09    coding        12                                                                                                                                                                                                                                               c:\windows\system32\cmd.exe       1  RCR-PF3LV9TF  2025-09-06
1727  188265  1.757137e+09    coding         8                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1728  188266  1.757137e+09    coding         3                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1729  188267  1.757137e+09    coding         4                                                                                                                                                                                                                                                              fine objects       1  RCR-PF3LV9TF  2025-09-06
1730  188268  1.757137e+09    coding        20                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1731  188269  1.757137e+09    coding        33                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1732  188270  1.757137e+09  learning       111                                                                                                                                                                                                                                                               output file       1  RCR-PF3LV9TF  2025-09-06
1733  188271  1.757137e+09    coding        13                                                                                                                                                                                                                                               c:\windows\system32\cmd.exe       1  RCR-PF3LV9TF  2025-09-06
1734  188272  1.757137e+09  learning        12                                                                                                                                                                                                                                                               output file       1  RCR-PF3LV9TF  2025-09-06
1735  188273  1.757137e+09    coding         4                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1736  188274  1.757137e+09    coding         6                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1737  188275  1.757137e+09    coding        12                                                                                                                                                                                                                                                              fine objects       1  RCR-PF3LV9TF  2025-09-06
1738  188276  1.757137e+09    coding         3                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1739  188277  1.757137e+09    coding        11                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1740  188278  1.757137e+09    coding        13                                                                                                                                                                                                                                                         working directory       1  RCR-PF3LV9TF  2025-09-06
1741  188279  1.757137e+09    coding         2                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1742  188280  1.757137e+09    coding        17                                                                                                                                                                                                                                                              fine objects       1  RCR-PF3LV9TF  2025-09-06
1743  188281  1.757137e+09    coding         4                                                                                                                                                                                                                finereader - commandlineinfo.cpp - microsoft visual studio       1  RCR-PF3LV9TF  2025-09-06
1744  188282  1.757137e+09    coding         9                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1745  188283  1.757137e+09    coding        20                                                                                                                                                                                                                                                                   command       1  RCR-PF3LV9TF  2025-09-06
1746  188284  1.757137e+09    coding         2                                                                                                                                                                                                                                                  shell.exe property pages       1  RCR-PF3LV9TF  2025-09-06
1747  188285  1.757137e+09    coding         4                                                                                                                                                                                                          untitled project - abbyy ocrengine.shell 16.3.1202.0 (x64 debug)       1  RCR-PF3LV9TF  2025-09-06
1748  188286  1.757137e+09    coding        15                                                                                                                                                                                                                                                            command prompt       1  RCR-PF3LV9TF  2025-09-06
1749  188287  1.757137e+09    coding        27                                                                                                                                                                                                                                                            command prompt       1  RCR-PF3LV9TF  2025-09-06
1750  188288  1.757137e+09    coding         9                                                                                                                                                                                                          untitled project - abbyy ocrengine.shell 16.3.1202.0 (x64 debug)       1  RCR-PF3LV9TF  2025-09-06
1751  188289  1.757137e+09    coding         3                                                                                                                                                                                                                           debug options-[export\iimageprocessingsettings]       1  RCR-PF3LV9TF  2025-09-06
1752  188290  1.757137e+09    coding         3                                                                                                                                                                                                                 activity | product cycle review (pilot) | microsoft teams       1  RCR-PF3LV9TF  2025-09-06
1753  188291  1.757137e+09    coding         3                                                                                                                                                                                                                                     my home page - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1754  188292  1.757138e+09    coding         6                                                                                                                                                                                                                           c:\projects\window_recorder\run.bat - notepad++       1  RCR-PF3LV9TF  2025-09-06
1755  188293  1.757138e+09  learning         8                                                                                                                                                                                                                  google gemini and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1756  188294  1.757138e+09    coding         3                                                                                                                                                                                                                 activity | product cycle review (pilot) | microsoft teams       1  RCR-PF3LV9TF  2025-09-06
1757  188295  1.757138e+09    coding        16                                                                                                                                                                                                                           chat | ocrt core tech standup | microsoft teams       1  RCR-PF3LV9TF  2025-09-06
1758  188296  1.757138e+09  learning         3                                                                                                                                                                                                                  google gemini and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1759  188297  1.757138e+09    coding        44                                                                                                                                                                                chat | ocrt core tech standup | microsoft teams and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1760  188298  1.757138e+09    coding         2                                                                                                                                                                                                                      ai labs jira and confluence - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1761  188299  1.757138e+09    coding        17                                                                                                                                                                                                                                  ocrt onboarding - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1762  188300  1.757138e+09    coding         2                                                                                                     tools_libs-fineobjects15/docs/codestyleinstruction/codestyleinstruction.md at master · abbyyproduct/tools_libs-fineobjects15 and 1 more page - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1763  188301  1.757138e+09    coding       134                                                                                                                                                                                chat | ocrt core tech standup | microsoft teams and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1764  188302  1.757138e+09    coding         4                                                                                                     tools_libs-fineobjects15/docs/codestyleinstruction/codestyleinstruction.md at master · abbyyproduct/tools_libs-fineobjects15 and 1 more page - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1765  188303  1.757138e+09    coding        74                                                                                                                                                                                chat | ocrt core tech standup | microsoft teams and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1766  188304  1.757138e+09    coding         9                                                                                                     tools_libs-fineobjects15/docs/codestyleinstruction/codestyleinstruction.md at master · abbyyproduct/tools_libs-fineobjects15 and 1 more page - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1767  188305  1.757138e+09    coding       218                                                                                                                                                                                chat | ocrt core tech standup | microsoft teams and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1768  188306  1.757153e+09    coding        16                                                                                                                                                                                chat | ocrt core tech standup | microsoft teams and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1769  188307  1.757153e+09    coding        13                                                                                                                                                                                        chat | sanjay nichani | microsoft teams and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1770  188308  1.757153e+09    coding         3                                                                                                                                                                 create an smb azure file share - azure files | microsoft learn and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1771  188309  1.757153e+09    coding         4                                                                                                                                             data concepts in azure machine learning - azure machine learning | microsoft learn and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1772  188310  1.757153e+09      mail         8                                                                                                                                                                                              inbox - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1773  188311  1.757153e+09      mail        42                                                                                                                                      9 atkinson lane home report — 20 nearby homes listed recently - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1774  188312  1.757153e+09      mail         8                                                                                                                                                                                              inbox - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1775  188313  1.757153e+09    coding        55                                                                                                                                                                                                                    google news and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1776  188314  1.757153e+09    coding         3                                                                                                                                                                                                                    google news and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1777  188315  1.757153e+09    coding         4                                                                                                                                                                                                                    google news and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1778  188316  1.757154e+09    coding        17                                                                                                                                                                                                                    google news and 18 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1779  188317  1.757154e+09    coding       205                                                                                                                                                 yes you can stay on windows 10. but you need to do this before oct. 14 | pcmag and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1780  188318  1.757154e+09    coding       113                                                                                                                                                                        mcdonald’s ceo raises alarm about new customer behavior and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1781  188319  1.757154e+09    coding        66                                                                                                                                         the 6 convenience foods you should eat to lower blood pressure according to dietitians and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1782  188320  1.757154e+09      mail         3                                                                                                                                                                                              inbox - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1783  188321  1.757154e+09    coding         2                                                                                                                                                                                                                                                            command prompt       1  RCR-PF3LV9TF  2025-09-06
1784  188322  1.757154e+09    coding         9                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
1785  188323  1.757154e+09    coding        13                                                                                                                                                          c:\projects\ocrt-master 16.3.1202.0\ocrt\ocrengine\shell\finereader\application - file explorer [ master ↓0 ↑0 ]       1  RCR-PF3LV9TF  2025-09-06
1786  188324  1.757154e+09    coding         3                                                                                                                                                                                        c:\projects\ocrt-master 16.3.1202.0\fineobjects\configurationprops - file explorer       1  RCR-PF3LV9TF  2025-09-06
1787  188325  1.757154e+09    coding         7                                                                                                                                                                                                                                               c:\projects - file explorer       1  RCR-PF3LV9TF  2025-09-06
1788  188326  1.757154e+09    coding         8                                                                                                                                                                                                           c:\projects\window_recorder - file explorer [ itimeline ↓0 ↑0 ]       1  RCR-PF3LV9TF  2025-09-06
1789  188327  1.757154e+09    coding        14                                                                                                                                                                                              track your time - don't waste it! and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1790  188328  1.757156e+09    coding         7                                                                                                                                                                                                                c:\program files (x86)\windows kits\10\bin - file explorer       1  RCR-PF3LV9TF  2025-09-06
1791  188329  1.757156e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1792  188330  1.757157e+09    wasted        56                                                                                                                                                                                     amazon.com: stainless steel: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1793  188331  1.757157e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1794  188332  1.757157e+09    wasted         2                                                                                                                                                                           amazon.com: $0-$100 - stainless steel: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1795  188333  1.757157e+09    wasted        25                                                                                                                                                                                                                      amazon.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1796  188334  1.757157e+09    wasted        64                                                                                                                    amazon.com: oster sangerfield stainless steel cookware 3.0-quart dutch oven w/steamer basket: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1797  188335  1.757157e+09    coding         8                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1798  188336  1.757157e+09    coding       126                                                                                                                                                                                                       requirements.txt - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
1799  188337  1.757157e+09  learning         3                                                                                                                                                                                                                                                                   warning       1  RCR-PF3LV9TF  2025-09-06
1800  188338  1.757157e+09    coding         3                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
1801  188339  1.757157e+09    coding        56                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1802  188340  1.757171e+09      idle     13761                                                                                                                                                                                                                                                                     start       1  RCR-PF3LV9TF  2025-09-06
1803  188341  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1804  188342  1.757190e+09    coding        10                                                                                                                                                                                                                                                           microsoft store       1  RCR-PF3LV9TF  2025-09-06
1805  188343  1.757190e+09    coding         3                                                                                                                                                                                                                                                                    search       1  RCR-PF3LV9TF  2025-09-06
1806  188344  1.757190e+09      mail        14                                                                                                                                                                                                                                                            zoom workplace       1  RCR-PF3LV9TF  2025-09-06
1807  188345  1.757190e+09      mail       108                                                                                                                                                                                                                                                            zoom workplace       1  RCR-PF3LV9TF  2025-09-06
1808  188346  1.757190e+09      mail        12                                                                                                                                                                                                                                                    enter meeting passcode       1  RCR-PF3LV9TF  2025-09-06
1809  188347  1.757190e+09  learning        15                                                                                                                                                                                                                                                           新雅团契 fellowship       1  RCR-PF3LV9TF  2025-09-06
1810  188348  1.757190e+09      mail        79                                                                                                                                                                                                                                                          zoom device test       1  RCR-PF3LV9TF  2025-09-06
1811  188349  1.757190e+09  learning         6                                                                                                                                                                                                                                                           新雅团契 fellowship       1  RCR-PF3LV9TF  2025-09-06
1812  188350  1.757190e+09      mail         6                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
1813  188351  1.757171e+09      idle     13761                                                                                                                                                                                                                                                                     start       1  RCR-PF3LV9TF  2025-09-06
1814  188352  1.757190e+09      idle         1                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1815  188353  1.757190e+09    coding         6                                                                                                                                                                                                                                               windows default lock screen       1  RCR-PF3LV9TF  2025-09-06
1816  188354  1.757190e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1817  188355  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1818  188356  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1819  188357  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
1820  188358  1.757190e+09    wasted        12                 amazon.com: avacraft stainless steel saucepan with glass lid strainer lid two side spouts for easy pour with ergonomic handle multipurpose sauce pan sauce pot (5-ply capsule bottom 3.5 quart): home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1821  188359  1.757190e+09    coding         3                                                                                                                                                                                                   chinese bible online - search and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1822  188360  1.757190e+09    coding        61                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1823  188361  1.757190e+09      mail         5                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
1824  188362  1.757190e+09    coding         3                                                                                                                                                                                                                                                                  settings       1  RCR-PF3LV9TF  2025-09-06
1825  188363  1.757190e+09      mail        17                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
1826  188364  1.757191e+09    coding        75                                                                                                                                                                                                                                                                  settings       1  RCR-PF3LV9TF  2025-09-06
1827  188365  1.757191e+09      mail        23                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
1828  188366  1.757191e+09    coding        87                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1829  188367  1.757191e+09    coding        42                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1830  188368  1.757191e+09    coding        10                                                                                                                                                                                                                        settings and 5 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1831  188369  1.757191e+09    coding         3                                                                                                                                                                                                                      extensions and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1832  188370  1.757191e+09    coding        26                                                                                                                                                                                                          microsoft edge add-ons and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1833  188371  1.757191e+09    coding        70                                                                                                                                                                                                microsoft edge add-ons - adblock and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1834  188372  1.757191e+09    coding         6                                                                                                                                                                                                microsoft edge add-ons - adblock and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1835  188373  1.757191e+09    coding         7                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 5 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1836  188374  1.757191e+09    coding         6                                                                                                                                                                                          thank you for installing our adblocker and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1837  188375  1.757191e+09    coding         3                                                                                                                                                                                          thank you for installing our adblocker and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1838  188376  1.757191e+09    coding       178                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1839  188377  1.757191e+09    coding        45                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1840  188378  1.757191e+09    coding       148                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1841  188379  1.757191e+09      mail         3                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
1842  188380  1.757192e+09    coding       322                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1843  188381  1.757192e+09    wasted         3                                                                                                                                                                                                                         new tab and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1844  188382  1.757192e+09  learning        29                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1845  188383  1.757192e+09    coding        36                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
1846  188384  1.757192e+09  learning        42                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
